PORT_IATA,PORT_NAME,LAT_DEC,LONG_DEC,CITY_NAME,ACTIVE
FLW,Flores Island,39.45527,-31.13138,Flores Island,Y
GRW,Graciosa Island,39.09221,-28.02971,Graciosa Island,Y
HOR,Horta,38.51999,-28.71638,Horta,Y
PDL,Joao Paulo II,37.7411,-25.69777,Ponta Delgada,Y
PIX,Pico Island,38.55444,-28.44138,Pico Island,Y
SJZ,Sao Jorge Island,38.66555,-28.17582,Sao Jorge Island,Y
TER,Lajes,38.76194,-27.09083,Terceira,Y
BWB,Barrow Island,-20.8,115.38333,Barrow Island,Y
PNT,Teniente Julio Gallardo,-51.67093,-72.52808,Puerto Natales,Y
SGX,Songea,-10.68333,35.58333,Songea,Y
RRR,Raroia,-16.04499,-142.47693,Raroia,Y
CRC,Cartago Santa Ana,4.75819,-75.95616,Cartago,Y
KOS,Sihanoukville International,10.57971,103.63694,Sihanoukville,Y
GLD,Renner Field,39.36666,-101.7,Goodland,Y
PTK,Oakland County Intl,42.66505,-83.41978,Pontiac,Y
DEF,Dezful,32.44267,48.38813,Dezful,Y
DOD,Dodoma,-6.17049,35.75228,Dodoma,Y
YWS,Whistler,50.15,-122.96666,Whistler,Y
ADH,Aldan,58.60257,125.40639,Aldan,Y
ALZ,Alitak,56.89869,-154.24952,Alitak,Y
AOS,Amook Bay Sea Plane Base,57.47109,-153.8153,Amook Bay,Y
KKB,Kitoi Bay,58.19048,-152.36776,Kitoi Bay,Y
KMY,Moser Bay Sea Plane Base,57.00121,-154.15156,Moser Bay,Y
KOY,Olga Bay,57.16024,-154.22895,Olga Bay,Y
KPR,Port Williams,58.48858,-152.5829,Port Williams,Y
KPY,Port Bailey,57.93032,-153.03991,Port Bailey,Y
KWP,West Point Village SPB,57.77,-153.54596,West Point,Y
KZB,Zachar Bay,57.55,-153.75,Zachar Bay,Y
SYB,Seal Bay Sea Plane Base,58.36674,-152.20697,Seal Bay,Y
UGI,San Juan (Uganik) SPB,57.8402,-153.33018,Uganik,Y
KQT,Qurghonteppa International,37.86697,68.86446,Qurghonteppa,Y
MNY,Mono Island,-7.41666,155.56527,Mono Island,Y
ITH,Tompkins Regional,42.49102,-76.46078,Ithaca,Y
NBX,Nabire,-3.3679,135.49663,Nabire,Y
DED,Jolly Grant,30.18971,78.18027,Dehra Dun,Y
NIU,Niau,-16.12082,-146.3736,Niau,Y
LUO,Luena,-11.76697,19.8937,Luena,Y
VHC,Saurimo,-9.68895,20.43156,Saurimo,Y
KVR,Kavalerovo,44.27249,135.02888,Kavalerovo,Y
PBG,Plattsburgh International,44.6524,-73.46871,Plattsburgh,Y
ATH,Intl Eleftherios Venizelos Apt,37.93638,23.94444,Athens,Y
LMU,Letung,2.96464,105.75536,Jemaja Island,Y
OCH,A.L.Mangham Jr. Rgnl,31.57976,-94.70995,Nacogdoches,Y
LFK,Angelina County,31.25,-94.75277,Lufkin,Y
LFT,Lafayette Regional Apt,30.20527,-91.98749,Lafayette Regional Apt,Y
BTR,Metropolitan - Ryan Field,30.53304,-91.14971,Baton Rouge,Y
IQN,Qingyang,35.80242,107.59968,Qingyang,Y
MWL,Mineral Wells,32.78333,-98.06666,Mineral Wells,Y
LLJ,Silampari,-3.28545,102.91541,Lubuk Linggau,Y
SJT,Regional (Mathis Fld),31.35777,-100.49638,San Angelo,Y
LNU,Kolonel RA Bessing,3.57502,116.61956,Malinau,Y
MHM,Manaoba,-8.32347,160.79849,Malaita,Y
CIU,Sault Ste Marie Chippewa County Intl,46.25083,-84.47249,Sault Ste Marie,Y
TSA,Taipei Songshan,25.06971,121.5525,Taipei,Y
TPE,Taipei Taiwan Taoyuan International Apt,25.07777,121.23277,Taipei,Y
RDP,Kazi Nazrul Islam,23.62416,87.24222,Durgapur,Y
MES,Medan Polonia,3.55805,98.67166,Medan,Y
KNO,Medan Kuala Namu,3.63777,98.87194,Medan,Y
GYU,Liupanshan,36.07888,106.21638,Guyuan,Y
NLH,Luguhu,27.54027,100.75916,Ninglang,Y
UBA,M. de Almeida Franco,-19.765,-47.96472,Uberaba,Y
MHC,Mocopulli,-42.34308,-73.71608,Castro,Y
WMT,Maotai,27.81638,106.33268,Zunyi,Y
BEK,Bareilly,28.4221,79.45079,Bareilly,Y
XAI,Minggang,32.54055,114.07888,Xinyang,Y
SET,Santa Magalhaes,-8.06237,-38.32599,Santa Magalhaes,Y
MAO,Manaus Eduardo Gomes International,-3.0386,-60.04971,Manaus,Y
DGM,Dandugama,7.10831,79.86996,Dandugama,Y
DTZ,Dortmund Hbf Rail Station,51.51777,7.45916,Dortmund Hbf Rail Station,Y
PCI,Palencia Rail Station,42.01555,-4.53361,Palencia Rail Station,Y
PGQ,Buli,0.91753,128.3828,Pekaulang,Y
HUO,Houlinhe,45.58416,119.73833,Houlinguole,Y
LFQ,Qiaoli,36.03972,111.49166,Linfen,Y
DLH,Duluth International,46.84221,-92.1936,Duluth,Y
MKT,Mankato Regional,44.15,-93.98333,Mankato,Y
LJR,Ljubljana Rail Station,46.05888,14.51305,Ljubljana Rail Station,Y
MHJ,Mannheim Hbf Rail Station,49.47929,8.46903,Mannheim Hbf Rail Station,Y
RST,Rochester Municipal,43.91003,-92.49658,Rochester,Y
STC,St Cloud Regional,45.54666,-94.06,St Cloud,Y
IMQ,Maku,39.19111,44.92916,Maku,Y
HEL,Helsinki-Vantaa,60.31721,24.96333,Helsinki,Y
SHF,Huayuan,44.26933,86.06244,Shihezi,Y
XZZ,Zaragoza Delicias Rail Station,41.65138,-0.895,Zaragoza,Y
ZAZ,Zaragoza Airport,41.66611,-1.04166,Zaragoza,Y
YJM,Malaga Rail Station,36.71138,-4.43277,Malaga,Y
AGP,Malaga Airport,36.67499,-4.49916,Malaga,Y
XOJ,Cordoba Central Rail Station,37.88833,-4.78944,Cordoba,Y
HZA,Heze Mudan,35.21305,115.73694,Heze,Y
AOQ,Aappilattoq Heliport,72.88694,-55.59611,Aappilattoq,Y
RVK,Ryum,64.83416,11.13555,Rorvik,Y
SVQ,Sevilla Airport,37.41804,-5.89305,Sevilla,Y
XQA,Sevilla Santa Justa Rail Stn,37.39416,-5.97416,Sevilla,Y
YJV,Valencia Rail Station,39.46666,-0.37722,Valencia,Y
VLC,Valencia Airport,39.48944,-0.48166,Valencia,Y
SGG,Sermiligaaq,65.90583,-36.37833,Sermiligaaq,Y
SVR,Savissivik Heliport,76.01875,-65.09794,Savissivik,Y
PVH,J. T. de Oliveira Intl,-8.70916,-63.90222,Porto Velho,Y
OAZ,Camp Bastion,31.855,64.21222,Camp Bastion,Y
HLE,Saint Helena,-15.95805,-5.645,Jamestown,Y
HSA,Turkistan International,43.32277,68.4017,Turkistan,Y
KUZ,Kuummiut Heliport,65.86379,-36.99549,Kuummiut,Y
WDS,Wudangshan,32.59333,110.90611,Shiyan,Y
KTM,Tribhuvan International,27.69666,85.35916,Kathmandu,Y
BZX,Enyang,31.73805,106.64397,Bazhong,Y
CYD,Town Airstrip,17.10488,-89.10694,San Ignacio,Y
WUZ,Xijang,23.40305,111.09916,Wuzhou,Y
KWQ,Kassel Wilhelmshoehe Rail Station,51.31305,9.44666,Kassel,Y
KSF,Kassel Calden,51.40833,9.37749,Kassel,Y
TWC,Tangwangcheng,39.88077,78.99,Tumushuke,Y
LMA,Lake Minchumina,63.88611,-152.30194,Lake Minchumina,Y
GAL,Edward G. Pitka Sr.,64.7361,-156.93749,Galena,Y
BGG,Bingol,38.86123,40.59227,Bingol,Y
BRW,Barrow W. Post-W. Rogers Memorial,71.28555,-156.76611,Barrow,Y
AAP,AP Tumenggung,-0.37301,117.25074,Samarinda,Y
WUT,Wutaishan,38.59762,112.96923,Xinzhou,Y
SQJ,Shaxian,26.42611,117.83333,Sanming,Y
OHS,Sohar,24.38611,56.62555,Sohar,Y
YKH,Yingkou,40.54194,122.3575,Yingkou,Y
AMR,Almeria Rail Station,36.83464,-2.45618,Almeria Rail Station,Y
DTB,Silangit,2.25946,98.98738,Siborong-Borong,Y
HTT,Huatugou,38.25517,90.84587,Huatugou,Y
WTB,Toowoomba Brisbane West Wellcamp,-27.55979,151.79593,Toowoomba,Y
HNL,Daniel K. Inouye Intl,21.32773,-157.9221,Honolulu,Y
LIH,Lihue,21.97623,-159.33588,Lihue,Y
SRK,Siorapaluk Heliport,77.78638,-70.63833,Siorapaluk,Y
MEM,Memphis International Apt,35.04249,-89.97666,Memphis,Y
GGZ,Graz Rail Station,47.07305,15.41611,Graz Rail Station,Y
BPS,Porto Seguro,-16.4386,-39.08082,Porto Seguro,Y
KGV,Klagenfurt Rail Station,46.61555,14.31333,Klagenfurt Rail Station,Y
TLK,Talakan,59.88166,111.04555,Talakan,Y
TQR,Isole Tremiti Heliport,42.11933,15.50243,San Domino Island,Y
POK,St Poelten Rail Station,48.20813,15.6242,St Poelten Rail Station,Y
ANB,Anniston Regional,33.58833,-85.85833,Anniston,Y
THA,Tullahoma Regional,35.36666,-86.18333,Tullahoma,Y
CTJ,Caserta Rail Station,41.06882,14.32828,Caserta Rail Station,Y
UCB,Ulanqab,41.13,113.10944,Ulanqab,Y
MZA,Manuel Prado,-11.32555,-74.53555,Mazamari,Y
GMQ,Maqin,34.4075,100.32222,Golog,Y
PNZ,Senador Nilo Coelho,-9.3625,-40.56916,Petrolina,Y
QAR,Arnhem Bus Station,51.98403,5.90013,Arnhem Bus Station,Y
FAY,Regional (Grannis Field),34.98995,-78.88285,Fayetteville,Y
BSO,Basco,20.45138,121.97999,Basco,Y
COI,Merritt Island,28.3416,-80.6855,Merritt Island,Y
TTU,Saniat R'mel,35.58979,-5.32793,Tetouan,Y
SMA,Santa Maria Island,36.97388,-25.1711,Santa Maria Island,Y
ALQ,G. Machado Ramos,-29.8,-55.73333,Alegrete,Y
ABY,Southwest Georgia Regional,31.53555,-84.19444,Albany,Y
YIA,New Yogyakarta Intl,-7.90992,110.0699,Yogyakarta,Y
NUM,Neom Bay,27.92688,35.28912,Neom Bay,Y
SCR,Scandinavian Mountains Airport,61.15871,12.84214,Salen,Y
GSV,Gagarin,51.71277,46.17111,Saratov,Y
JBS,Joao Manoel,-28.65452,-56.03417,Sao Borja,Y
ECP,Panama City NW Florida Beaches Intl,30.35777,-85.79888,Panama City,Y
SQD,Sanqingshan,28.37972,117.96416,Shangrao,Y
AAD,Adado,6.096,46.63741,Adado,Y
AFW,Fort Worth Alliance,32.98333,-97.31666,Fort Worth,Y
FTW,Fort Worth Meacham Intl,32.85036,-96.85411,Fort Worth,Y
AOJ,Aomorica,40.73471,140.69083,Aomori,Y
HGH,Xiaoshan Intl,30.22943,120.43444,Hangzhou,Y
HII,Lake Havasu City,34.56832,-114.35527,Lake Havasu City,Y
JSU,Maniitsoq Heliport,65.41245,-52.93948,Maniitsoq,Y
ODO,Bodaybo,57.86638,114.24222,Bodaybo,Y
HUI,Phu-Bai,16.40056,107.70286,Hue,Y
AXM,El Eden International,4.45277,-75.76638,Armenia,Y
TCZ,Tuofeng,24.93777,98.48555,Tengchong,Y
SBY,Wicomico Regional,38.34055,-75.51027,Salisbury/Ocean City,Y
PTB,Dinwiddie County,37.18333,-77.51666,Petersburg,Y
VAW,Svartnes,70.35527,31.04499,Vardo,Y
THQ,Maijishan,34.55972,105.86,Tianshui,Y
XJI,Ciudad Real Rail Station,38.98493,-3.9133,Ciudad Real Rail Station,Y
OAI,Bagram,34.94638,69.265,Bagram,Y
GYZ,Mine Site Airport,-28.03416,123.81433,Gruyere,Y
ILN,Wilmington Air Park,39.42279,-83.78661,Wilmington,Y
IPH,Sultan Azlan Shah,4.56916,101.09305,Ipoh,Y
NPY,Mpanda,-6.3547,31.08386,Mpanda,Y
DHS,Santander Bus Station,43.45948,-3.81002,Santander Bus Station,Y
XWA,Basin International,48.26143,-103.75074,Williston,Y
ULV,Baratayevka,54.26868,48.22383,Ulyanovsk,Y
DTU,Dedu,48.50601,126.19768,Wudalianchi,Y
BAU,Bari Centrail Rail Station,41.11777,16.86944,Bari Central Rail Station,Y
FYN,Fuyun,46.79779,89.55734,Fuyun,Y
SMT,Sorriso,-12.47931,-55.67251,Sorriso,Y
FDD,San Sebastian Bus Station,43.31759,-1.97703,San Sebastian Bus Station,Y
ZAQ,Nuremberg Rail Station,49.44498,11.0824,Nuremberg,Y
NUE,"Nuremberg, Nuremberg",49.49861,11.06694,Nuremberg,Y
IOB,"Innsbruck, Innsbruck Rail Station",47.26277,11.40111,Innsbruck,Y
INN,"Innsbruck, Innsbruck Airport",47.26027,11.34388,Innsbruck,Y
HDK,Kulhudhuffushi,6.63083,73.06777,Kulhudhuffushi,Y
ZGI,Gods River,54.83962,-94.07717,Gods River,Y
FKL,Venango Regional,41.37915,-79.85975,Franklin,Y
GZG,Gesaer,30.14201,101.73947,Ganzi,Y
ERG,Yerbogachen,61.275,108.03,Yerbogachen,Y
KCK,Kirensk,57.77265,108.05858,Kirensk,Y
CKW,Christmas Creek Mine,-22.35416,119.6425,Christmas Creek Mine,Y
ACY,Atlantic City International,39.4575,-74.57721,Atlantic City,Y
MWS,Bandara Khusus IMIP,-2.8006,122.14293,Morowali,Y
BAR,Bo'ao,19.13916,110.45361,Qionghai,Y
QLQ,Lleida Rail Station,41.62083,0.63305,Lleida,Y
ILD,Lleida Alguaire Airport,41.72805,0.53527,Lleida,Y
DBC,Chang'an,45.505,123.01888,Baicheng,Y
NJF,Al-Ashraf International,31.98972,44.40416,Al Najaf,Y
VPG,Vipingo,-3.84277,39.805,Vipingo,Y
DEX,Nop Goliath,-4.85511,139.48362,Yahukimo,Y
SZY,Olsztyn-Mazury,53.48051,20.93711,Szczytno,Y
NMF,Maafaru International,5.81974,73.47144,Maafaru,Y
KHX,Kihihi,-0.71944,29.7,Kihihi,Y
IKE,Ikerasat Heliport,70.49805,-51.30305,Ikerasak,Y
BVJ,Bovanenkovo,70.31659,68.3307,Bovanenkovo,Y
NYT,Nay Pyi Taw International,19.6225,96.20138,Nay Pyi Taw,Y
GGA,La Graciosa Ferry Port,29.22916,-13.50138,La Graciosa,Y
XNB,Dubai Etihad Bus Station,25.29305,55.58805,Dubai,Y
DWC,Dubai Al Maktoum Intl,24.8961,55.15982,Dubai,Y
DXB,Dubai International,25.25277,55.36444,Dubai,Y
NHD,Dubai Minhad AB,25.0268,55.3662,Dubai,Y
XMB,Dubai Marina Mall EY Bus Stn,25.07585,55.14095,Dubai,Y
GGF,Almeirim,-1.47916,-52.57805,Almeirim,Y
GGB,Agua Boa,-14.01961,-52.1519,Agua Boa,Y
RLK,Tianjitai,40.92638,107.73888,Bayannur,Y
SZF,Carsamba,41.25444,36.56721,Samsun,Y
HIE,Mount Washington Regional,44.36666,-71.55,Whitefield,Y
QDL,Lugano Railway Station,46.00527,8.94666,Lugano,Y
LUG,Lugano Agno,46.00416,8.91055,Lugano,Y
FSZ,Mount Fuji,34.79689,138.18057,Shizuoka,Y
ZIA,Zhukovsky,55.55333,38.15166,Zhukovsky,Y
FND,Funadhoo,6.16247,73.2875,Funadhoo,Y
KVO,Morava,43.81839,20.58584,Kraljevo,Y
JUK,Ukkusissat Heliport,71.05527,-51.88361,Ukkusissat,Y
VDH,Dong Hoi,17.51527,106.59083,Dong Hoi,Y
RMU,Intl Region de Murcia,37.8037,-1.12714,Murcia,Y
XOU,Segovia Guiomar Rail Station,40.90993,-4.09449,Segovia Guiomar Rail Station,Y
XTJ,Toledo Rail Station,39.8625,-4.01111,Toledo Rail Station,Y
BES,Bretagne,48.44721,-4.42166,Brest,Y
BKI,Kota Kinabalu International,5.93721,116.05305,Kota Kinabalu,Y
NBS,Changbaishan Airport,42.06492,127.60223,Baishan,Y
CBB,Jorge Wilstermann Intl,-17.4211,-66.17721,Cochabamba,Y
CIY,Vincenzo Magliocco,36.99458,14.60683,Comiso,Y
CPT,Cape Town International,-33.96472,18.60166,Cape Town,Y
CRX,Roscoe Turner,34.91432,-88.6033,Corinth,Y
DGT,Dumaguete,9.33429,123.29994,Dumaguete,Y
DYU,Dushanbe International,38.54333,68.82499,Dushanbe,Y
ENL,Centralia Municipal,38.51666,-89.09166,Centralia,Y
FMO,Muenster/Osnabrueck International,52.13471,7.68471,Muenster/Osnabrueck,Y
FOK,Francis S. Gabreski,40.84187,-72.63224,Westhampton Beach,Y
GES,General Santos International,6.10638,125.23527,General Santos,Y
BGW,Baghdad International Apt,33.2625,44.23444,Baghdad,Y
JCU,Ceuta Heliport,35.89214,-5.30676,Ceuta,Y
GRQ,Eelde,53.12499,6.58333,Groningen,Y
KGK,Koliganek,59.72698,-157.26157,Koliganek,Y
KHS,Khasab,26.1711,56.24055,Khasab,Y
KOE,Eltari,-10.17166,123.6711,Kupang,Y
QOW,Sam Mbakwe Intl,5.42693,7.20611,Owerri,Y
KWE,Longdongbao Intl,26.5386,106.80083,Guiyang,Y
LDE,Lourdes/Tarbes Pyrenees,43.18555,-0.00277,Lourdes/Tarbes,Y
LNO,Leonora,-28.88181,121.31223,Leonora,Y
LXR,Luxor International,25.6711,32.70666,Luxor,Y
VDY,Jindal,15.17453,76.63459,Vidyanagar,Y
IAO,Sayak,9.85916,126.01527,Del Carmen,Y
DMS,Dammam SABTCO Bus Station,26.45116,50.10677,Dammam SABTCO Bus Station,Y
LUQ,D. Cesar Raul Ojeda,-33.27221,-66.35666,San Luis,Y
ZDT,Chur Rail Station,46.85,9.5,Chur Rail Station,Y
ZWY,Rail (Generic) - Belgium,50.83333,4.48333,Rail (Generic) - Belgium,Y
NGQ,Ngari Gunsa/Ali Kunsha,32.09972,80.05333,Shiquande,Y
KHQ,Kullorsuaq Heliport,74.57944,-57.23555,Kullorsuaq,Y
AER,Sochi International,43.45,39.95666,Sochi,Y
GDU,Guadalajara Rail Station,40.64388,-3.18222,Guadalajara Rail Station,Y
YJI,Bilbao Abando Rail Stn,43.26083,-2.9275,Bilbao Abando Rail Stn,Y
TLQ,Jiaohe,43.03027,89.09722,Turpan,Y
KGQ,Kangersuatsiaq Heliport,72.38111,-55.53666,Kangersuatsiaq,Y
PCE,Pisa Railway Station,43.70834,10.39838,Pisa Railway Station,Y
ZHI,Grenchen Sued Rail Stn,47.18333,7.38333,Grenchen Sued Rail Stn,Y
ANA,Angama Mara,-1.27166,34.95527,Masai Mara,Y
BRQ,Turany,49.15138,16.69444,Brno,Y
ZDN,Brno Rail Station,49.19035,16.61258,Brno Rail Station,Y
ETZ,Metz/Nancy Lorraine,48.97833,6.24666,Metz/Nancy,Y
EEU,Leon Rail Station,42.59598,-5.58258,Leon Rail Station,Y
XUT,Murcia Rail Station,37.97474,-1.13151,Murcia Rail Station,Y
EEP,Pamplona Rail Station,42.82507,-1.66142,Pamplona Rail Station,Y
EER,Reus Rail Station,41.16055,1.10013,Reus Rail Station,Y
LMJ,Tokyo Bus Station,35.68,139.76888,Tokyo Bus Station,Y
LLM,Lomlom,-10.27564,166.29095,Lomlom,Y
KEU,Keekorok,-1.58666,35.25861,Masai Mara,Y
IGT,Sleptsovskaya,43.32399,45.00295,Magas,Y
KTJ,Kichwa Tembo,-1.26345,35.02765,Masai Mara,Y
UTS,Ust-Tsilma,65.43325,52.20155,Ust-Tsilma,Y
DQA,Sartu,46.74985,125.13914,Daqing,Y
NBE,Hammamet,36.07555,10.43833,Enfidha,Y
JXA,Xingkaihu,45.2925,131.19194,Jixi,Y
BQD,Brindisi Rail Station,40.63416,17.93888,Brindisi Rail Station,Y
LDS,Lindu,47.75138,129.01777,Yichun,Y
YUS,Batang,32.82658,97.12194,Yushu,Y
WMI,Modlin,52.45111,20.65166,Nowy Dwor Mazowiecki,Y
THX,Turukhansk,65.79756,87.93541,Turukhansk,Y
NGK,Nogliki,51.78147,143.13991,Nogliki,Y
LLK,Lankaran,38.75888,48.80638,Lankaran,Y
ZHY,Xiangshan,37.57274,105.15128,Zhongwei,Y
EBH,El Bayadh,33.72083,1.09138,El Bayadh,Y
OLX,Olkiombo,-1.40888,35.11055,Masai Mara,Y
HMV,Hemavan/Tarnaby,65.80611,15.08277,Hemavan/Tarnaby,Y
GMO,Lawanti,10.29805,10.89888,Gombe,Y
TOF,Bogashevo,56.38561,85.21314,Tomsk,Y
BPL,Alashankou,44.89572,82.29977,Bole,Y
ERL,Saiwusu Intl,43.42333,112.09111,Erenhot,Y
AES,Vigra,62.56027,6.11027,Alesund,Y
JIQ,Wulingshan,29.51472,108.83166,Qianjiang,Y
OSD,Are/Ostersund,63.19444,14.50027,Are/Ostersund,Y
KRF,Kramfors/Solleftea,63.0486,17.76888,Kramfors/Solleftea,Y
RNB,Kallinge,56.26666,15.265,Ronneby/Karlskrona,Y
JOK,Yoshkar-Ola,56.70074,47.89613,Yoshkar-Ola,Y
DEE,Mendeleyevo,43.96119,145.68529,Yuzhno-Kurilsk,Y
CKH,Chokurdakh,70.62443,147.89666,Chokurdakh,Y
NOJ,Nojabrsk,63.18338,75.26876,Nojabrsk,Y
CYX,Chersky,68.74166,161.33749,Chersky,Y
GDZ,Gelendzhik,44.5791,38.01194,Gelendzhik,Y
JTC,Moussa Nakhl Tobias,-22.16354,-49.06889,Bauru,Y
GOJ,Nizhny Novgorod,56.22999,43.78416,Nizhny Novgorod,Y
BMW,Bordj Mokhtar,21.37733,0.92357,Bordj Mokhtar,Y
BLR,Kempegowda Intl,13.19888,77.70555,Bengaluru,Y
BZK,Bryansk,53.26949,34.3365,Bryansk,Y
GRV,Grozny,43.38812,45.69982,Grozny,Y
HTG,Khatanga,71.97793,102.49244,Khatanga,Y
KVD,Ganja,40.73499,46.31749,Ganja,Y
KVK,Khibiny,67.57636,33.58007,Kirovsk/Apatity,Y
PYJ,Polyarny,66.40055,112.03027,Polyarny,Y
KXK,Khurba,50.40771,136.93575,Komsomolsk-na-Amure,Y
LWN,Shirak,40.75027,43.85944,Gyumri,Y
NIQ,Niaqornat Heliport,70.78936,-53.66296,Niaqornat,Y
BKG,Branson,36.53166,-93.19972,Branson,Y
CWJ,Washan,23.27611,99.37333,Cangyuan,Y
HFH,Hereford Rail Station,52.06111,-2.70805,Hereford Rail Station,Y
JIO,Jos Orna Imsula,-8.13916,127.90333,Tiakur,Y
IQA,Al Asad Air Base,33.78555,42.44111,Al Asad,Y
LZU,Gwinnett County,33.97805,-83.96222,Lawrenceville,Y
KSR,H. Aroeppala,-6.1755,120.43629,Selayar Islands,Y
LZX,Lanzhou West Rail Station,36.06722,103.75027,Lanzhou West Rail Station,Y
DLN,Dillon,45.25527,-112.5525,Dillon,Y
NSQ,Nuussuaq Heliport,74.10972,-57.065,Nuussuaq,Y
TXE,Rembele,4.72117,96.84907,Takengon,Y
HWD,Executive,37.65892,-122.12272,Hayward,Y
NKT,Sirnak,37.36337,42.06169,Sirnak,Y
YKO,Yuksekova,37.54921,44.23818,Hakkari,Y
XJU,Burgos Bus Station,42.33777,-3.70111,Burgos Bus Station,Y
UBW,Bridgwater Rail Station,51.12777,-2.99027,Bridgwater Rail Station,Y
DWO,Diyawanna,6.90538,79.90906,Kotte,Y
DWR,Dwyer Air Base,31.09166,64.06666,Dwyer Air Base,Y
GYB,Wodgina,-21.13971,118.69269,Wodgina,Y
BZQ,Bolzano/Bozen Rail Station,46.49638,11.35833,Bolzano/Bozen Rail Station,Y
YON,Yonphula,27.25604,91.51524,Trashigang,Y
HRI,Mahinda Rajapakse Intl,6.28388,81.12388,Hambantota,Y
BFJ,Bijie,27.26702,105.47118,Bijie,Y
WSP,Waspam,14.74136,-83.96814,Waspam,Y
GUO,Guriel,5.3175,45.98527,Guriel,Y
BRZ,Brescia Rail Station,45.53194,10.21277,Brescia Rail Station,Y
DCY,Daocheng,29.31666,100.06,Daocheng,Y
CPJ,Castellon de la Plana Rail Station,39.98832,-0.05221,Castellon de la Plana Rail Station,Y
CDE,Puning,41.12138,118.07611,Chengde,Y
IKU,Issyk-Kul,42.58555,76.70194,Tamchy,Y
FOI,Foggia Rail Station,41.46583,15.55555,Foggia Rail Station,Y
XHB,Dubai NP Bus Station,25.16758,55.2218,Dubai NP Bus Station,Y
VGD,Vologda,59.28168,39.9448,Vologda,Y
GLU,Gelephu,26.885,90.46444,Gelephu,Y
UWC,Worcester Rail Station,52.19514,-2.2215,Worcester Rail Station,Y
WGN,Wugang,26.80611,110.64111,Shaoyang,Y
JMJ,Jingmai,22.4175,99.78416,Langcang,Y
YSQ,ChaGanHu,44.93811,124.55017,Songyuan,Y
LLO,Lagaligo,-3.08238,120.24487,Palopo,Y
XJR,Lorca Bus Station,37.67111,-1.69666,Lorca Bus Station,Y
AKA,Fuqiang,32.70777,108.93221,Ankang,Y
BQG,Bogorodskoye,52.37833,140.44833,Bogorodskoye,Y
YZY,Ganzhou,38.8075,100.66083,Zhangye,Y
PRG,Prague Ruzyne,50.10083,14.26,Prague,Y
TET,Chingozi,-16.10472,33.64027,Tete,Y
JIC,Jinchuan,38.54194,102.34861,Jinchang,Y
YJW,Jerez Rail Stn,36.68,-6.12638,Jerez Rail Stn,Y
IZA,Presidente I. Franco,-21.51206,-43.17039,Juiz de Fora,Y
VAM,Maamigili Island,3.47059,72.83663,Maamigili Island,Y
YJH,San Sebastian Rail Station,43.31779,-1.97693,San Sebastian Rail Station,Y
YJL,Santander Rail Station,43.45777,-3.81222,Santander Rail Station,Y
XRY,Jerez,36.74471,-6.06,Jerez,Y
OZL,Orzola Ferry Port,29.22305,-13.45222,Orzola,Y
LOP,Lombok Intl,-8.75722,116.27666,Praya,Y
LGV,Logrono Rail Station,42.4575,-2.44222,Logrono Rail Station,Y
ABB,Asaba International,6.20305,6.66722,Asaba,Y
FVM,Fuvahmulak Island,-0.30944,73.43277,Fuvahmulak Island,Y
GTZ,Kirawira B,-2.16064,34.22473,Grumeti,Y
IBB,General Villamil,-0.94277,-90.95305,Isabela Island,Y
YTY,Taizhou,32.56305,119.71888,Yangzhou,Y
YTY,Taizhou,32.56305,119.71888,Yangzhou,Y
RGK,Gorno-Altaysk,51.96916,85.83638,Gorno-Altaysk,Y
TGP,Podkamennaya Tungus,61.59279,90.00237,Bor,Y
ZQZ,Zhangjiakou,40.73916,114.93083,Zhangjiakou,Y
NOP,Sinop,42.02125,35.07725,Sinop,Y
SIA,Xi'an Xiguan Apt,34.37597,109.12369,Xi'an,Y
XIY,Xi'an Xianyang Apt,34.44766,108.75368,Xi'an,Y
YNZ,Nanyang,33.4261,120.20305,Yancheng,Y
IGD,Igdir,39.97259,43.88428,Igdir,Y
KZR,Zafer,39.11274,30.12834,Kutahya,Y
QQU,London Euston Rail Station,51.52899,-0.13472,London Euston Rail Station,Y
DRV,Dharavandhoo Island,5.15688,73.12997,Dharavandhoo Island,Y
JUH,Jiuhuashan,30.74027,117.68666,Chizhou,Y
IWK,Iwakuni,34.14587,132.24711,Iwakuni,Y
LUZ,Lublin Airport,51.2312,22.69045,Lublin,Y
GKK,Kooddoo Island,0.73305,73.43416,Kooddoo Island,Y
OVI,Oviedo Rail Station,43.36611,-5.85472,Oviedo Rail Station,Y
UGR,Burgos Rail Station,42.37083,-3.66611,Burgos Rail Station,Y
VIO,Vitoria Rail Station,42.84138,-2.6725,Vitoria Rail Station,Y
AVS,Avila Rail Station,40.65694,-4.68333,Avila Rail Station,Y
JEA,Jaen Rail Station,37.77996,-3.7908,Jaen Rail Station,Y
LWG,Logrono Bus Station,42.45972,-2.44416,Logrono Bus Station,Y
PFE,Ponferrada Bus Station,42.55277,-6.60111,Ponferrada Bus Station,Y
RII,Soria Rail Station,41.75474,-2.47656,Soria Rail Station,Y
CEJ,Cuenca Rail Station,40.06732,-2.13646,Cuenca Rail Station,Y
LUY,Lugo Rail Station,43.015,-7.55194,Lugo Rail Station,Y
RZG,Zaragoza Bus Station,41.65916,-0.91111,Zaragoza Bus Station,Y
VTI,Vitoria Bus Station,42.84972,-2.66583,Vitoria Bus Station,Y
